time,x,y,z
3.803,24.7093,-1.59426,3.15472
3.804,24.5393,-1.39491,3.07777
3.804,24.7108,-1.59356,3.1531
3.805,24.5403,-1.39469,3.07606
3.805,24.7123,-1.59285,3.15147
3.806,24.5413,-1.39447,3.07434
3.806,24.7139,-1.59214,3.14984
3.807,24.5423,-1.39425,3.07262
3.807,24.7154,-1.59143,3.14822
3.808,24.5433,-1.39402,3.07091
3.808,24.7169,-1.59071,3.14659
3.809,24.5443,-1.39379,3.06919
3.809,24.7184,-1.58999,3.14496
3.81,24.5453,-1.39357,3.06747
3.81,24.72,-1.58927,3.14333
3.811,24.5463,-1.39334,3.06575
3.811,24.7215,-1.58854,3.1417
3.812,24.5473,-1.39311,3.06403
3.812,24.723,-1.58781,3.14006
3.813,24.5483,-1.39287,3.06231
3.813,24.7245,-1.58708,3.13843
3.814,24.5493,-1.39264,3.06059
3.814,24.726,-1.58634,3.1368
3.815,24.5503,-1.3924,3.05887
3.815,24.7275,-1.58561,3.13516
3.816,24.5513,-1.39216,3.05715
3.816,24.7291,-1.58486,3.13352
3.817,24.5523,-1.39192,3.05543
3.817,24.7306,-1.58412,3.13189
3.818,24.5533,-1.39168,3.05371
3.818,24.7321,-1.58337,3.13025
3.819,24.5543,-1.39144,3.05199
3.819,24.7336,-1.58262,3.12861
3.82,24.5553,-1.39119,3.05027
3.82,24.7351,-1.58186,3.12697
3.821,24.5563,-1.39095,3.04854
3.821,24.7366,-1.5811,3.12533
3.822,24.5573,-1.3907,3.04682
3.822,24.7381,-1.58034,3.12369
3.823,24.5583,-1.39045,3.0451
3.823,24.7396,-1.57957,3.12204
3.824,24.5593,-1.3902,3.04337
3.824,24.7411,-1.57881,3.1204
3.825,24.5603,-1.38994,3.04165
3.825,24.7426,-1.57803,3.11875
3.826,24.5613,-1.38969,3.03992
3.826,24.7441,-1.57726,3.11711
3.827,24.5623,-1.38943,3.0382
3.827,24.7456,-1.57648,3.11546
3.828,24.5632,-1.38917,3.03647
3.828,24.747,-1.5757,3.11381
3.829,24.5642,-1.38891,3.03474
3.829,24.7485,-1.57492,3.11216
3.83,24.5652,-1.38864,3.03302
3.83,24.75,-1.57413,3.11051
3.831,24.5662,-1.38838,3.03129
3.831,24.7515,-1.57334,3.10886
3.832,24.5672,-1.38811,3.02956
3.832,24.753,-1.57254,3.10721
3.833,24.5682,-1.38784,3.02783
3.833,24.7545,-1.57175,3.10556
3.834,24.5692,-1.38757,3.0261
3.834,24.7559,-1.57095,3.1039
3.835,24.5702,-1.3873,3.02438
3.835,24.7574,-1.57014,3.10225
3.836,24.5712,-1.38703,3.02265
3.836,24.7589,-1.56934,3.10059
3.837,24.5721,-1.38675,3.02092
3.837,24.7604,-1.56853,3.09894
3.838,24.5731,-1.38647,3.01918
3.838,24.7618,-1.56771,3.09728
3.839,24.5741,-1.38619,3.01745
3.839,24.7633,-1.5669,3.09562
3.84,24.5751,-1.38591,3.01572
3.84,24.7648,-1.56608,3.09396
3.841,24.5761,-1.38563,3.01399
3.841,24.7662,-1.56525,3.0923
3.842,24.5771,-1.38534,3.01226
3.842,24.7677,-1.56443,3.09063
3.843,24.578,-1.38505,3.01052
3.843,24.7691,-1.5636,3.08897
3.844,24.579,-1.38476,3.00879
3.844,24.7706,-1.56277,3.08731
3.845,24.58,-1.38447,3.00706
3.845,24.7721,-1.56193,3.08564
3.846,24.581,-1.38418,3.00532
3.846,24.7735,-1.56109,3.08397
3.847,24.582,-1.38388,3.00359
3.847,24.775,-1.56025,3.08231
3.848,24.5829,-1.38359,3.00185
3.848,24.7764,-1.55941,3.08064
3.849,24.5839,-1.38329,3.00012
3.849,24.7779,-1.55856,3.07897
3.85,24.5849,-1.38299,2.99838
3.85,24.7793,-1.55771,3.0773
3.851,24.5859,-1.38268,2.99664
3.851,24.7808,-1.55685,3.07563
3.852,24.5868,-1.38238,2.99491
3.852,24.7822,-1.556,3.07395
3.853,24.5878,-1.38207,2.99317
3.853,24.7836,-1.55513,3.07228
3.854,24.5888,-1.38176,2.99143
3.854,24.7851,-1.55427,3.07061
3.855,24.5898,-1.38145,2.98969
3.855,24.7865,-1.5534,3.06893
3.856,24.5907,-1.38114,2.98795
3.856,24.7879,-1.55253,3.06725
3.857,24.5917,-1.38082,2.98621
3.857,24.7894,-1.55166,3.06557
3.858,24.5927,-1.38051,2.98447
3.858,24.7908,-1.55078,3.06389
3.859,24.5936,-1.38019,2.98273
3.859,24.7922,-1.54991,3.06221
3.86,24.5946,-1.37987,2.98099
3.86,24.7937,-1.54902,3.06053
3.861,24.5956,-1.37954,2.97925
3.861,24.7951,-1.54814,3.05885
3.862,24.5966,-1.37922,2.97751
3.862,24.7965,-1.54725,3.05717
3.863,24.5975,-1.37889,2.97576
3.863,24.7979,-1.54636,3.05548
3.864,24.5985,-1.37856,2.97402
3.864,24.7993,-1.54546,3.0538
3.865,24.5995,-1.37823,2.97228
3.865,24.8007,-1.54456,3.05211
3.866,24.6004,-1.3779,2.97053
3.866,24.8022,-1.54366,3.05042
3.867,24.6014,-1.37756,2.96879
3.867,24.8036,-1.54276,3.04873
3.868,24.6024,-1.37722,2.96704
3.868,24.805,-1.54185,3.04704
3.869,24.6033,-1.37688,2.9653
3.869,24.8064,-1.54094,3.04535
3.87,24.6043,-1.37654,2.96355
3.87,24.8078,-1.54003,3.04366
3.871,24.6052,-1.3762,2.9618
3.871,24.8092,-1.53911,3.04197
3.872,24.6062,-1.37585,2.96006
3.872,24.8106,-1.53819,3.04027
3.873,24.6072,-1.3755,2.95831
3.873,24.812,-1.53727,3.03858
3.874,24.6081,-1.37515,2.95656
3.874,24.8134,-1.53635,3.03688
3.875,24.6091,-1.3748,2.95481
3.875,24.8148,-1.53542,3.03518
3.876,24.61,-1.37445,2.95306
3.876,24.8161,-1.53449,3.03348
3.877,24.611,-1.37409,2.95131
3.877,24.8175,-1.53355,3.03178
3.878,24.612,-1.37373,2.94956
3.878,24.8189,-1.53261,3.03008
3.879,24.6129,-1.37337,2.94781
3.879,24.8203,-1.53167,3.02838
3.88,24.6139,-1.37301,2.94606
3.88,24.8217,-1.53073,3.02668
3.881,24.6148,-1.37264,2.9443
3.881,24.8231,-1.52978,3.02497
3.882,24.6158,-1.37228,2.94255
3.882,24.8244,-1.52883,3.02327
3.883,24.6167,-1.37191,2.9408
3.883,24.8258,-1.52788,3.02156
3.884,24.6177,-1.37154,2.93904
3.884,24.8272,-1.52692,3.01985
3.885,24.6186,-1.37116,2.93729
3.885,24.8285,-1.52597,3.01814
3.886,24.6196,-1.37079,2.93553
3.886,24.8299,-1.525,3.01643
3.887,24.6206,-1.37041,2.93378
3.887,24.8313,-1.52404,3.01472
3.888,24.6215,-1.37003,2.93202
3.888,24.8326,-1.52307,3.01301
3.889,24.6225,-1.36964,2.93027
3.889,24.834,-1.5221,3.0113
3.89,24.6234,-1.36926,2.92851
3.89,24.8353,-1.52113,3.00958
3.891,24.6243,-1.36887,2.92675
3.891,24.8367,-1.52015,3.00787
3.892,24.6253,-1.36848,2.92499
3.892,24.838,-1.51917,3.00615
3.893,24.6262,-1.36809,2.92323
3.893,24.8394,-1.51819,3.00443
3.894,24.6272,-1.3677,2.92147
3.894,24.8407,-1.5172,3.00271
3.895,24.6281,-1.3673,2.91971
3.895,24.8421,-1.51622,3.00099
3.896,24.6291,-1.3669,2.91795
3.896,24.8434,-1.51522,2.99927
3.897,24.63,-1.3665,2.91619
3.897,24.8448,-1.51423,2.99755
3.898,24.631,-1.3661,2.91443
3.898,24.8461,-1.51323,2.99582
3.899,24.6319,-1.36569,2.91267
3.899,24.8474,-1.51223,2.9941
3.9,24.6329,-1.36529,2.91091
3.9,24.8488,-1.51123,2.99237
3.901,24.6338,-1.36488,2.90914
3.901,24.8501,-1.51022,2.99065
3.902,24.6347,-1.36447,2.90738
3.902,24.8514,-1.50922,2.98892
3.903,24.6357,-1.36405,2.90561
3.903,24.8527,-1.5082,2.98719
3.904,24.6366,-1.36363,2.90385
3.904,24.8541,-1.50719,2.98546
3.905,24.6376,-1.36322,2.90208
3.905,24.8554,-1.50617,2.98373
3.906,24.6385,-1.36279,2.90031
3.906,24.8567,-1.50515,2.98199
3.907,24.6394,-1.36237,2.89855
3.907,24.858,-1.50413,2.98026
3.908,24.6404,-1.36194,2.89678
3.908,24.8593,-1.5031,2.97852
3.909,24.6413,-1.36152,2.89501
3.909,24.8606,-1.50207,2.97679
3.91,24.6422,-1.36109,2.89324
3.91,24.8619,-1.50104,2.97505
3.911,24.6432,-1.36065,2.89147
3.911,24.8633,-1.50001,2.97331
3.912,24.6441,-1.36022,2.8897
3.912,24.8646,-1.49897,2.97157
3.913,24.645,-1.35978,2.88793
3.913,24.8659,-1.49793,2.96983
3.914,24.646,-1.35934,2.88616
3.914,24.8671,-1.49689,2.96809
3.915,24.6469,-1.3589,2.88439
3.915,24.8684,-1.49584,2.96634
3.916,24.6478,-1.35845,2.88262
3.916,24.8697,-1.49479,2.9646
3.917,24.6487,-1.35801,2.88084
3.917,24.871,-1.49374,2.96285
3.918,24.6497,-1.35756,2.87907
3.918,24.8723,-1.49269,2.96111
3.919,24.6506,-1.3571,2.87729
3.919,24.8736,-1.49163,2.95936
3.92,24.6515,-1.35665,2.87552
3.92,24.8749,-1.49057,2.95761
3.921,24.6525,-1.35619,2.87374
3.921,24.8762,-1.48951,2.95586
3.922,24.6534,-1.35573,2.87197
3.922,24.8774,-1.48844,2.95411
3.923,24.6543,-1.35527,2.87019
3.923,24.8787,-1.48737,2.95235
3.924,24.6552,-1.35481,2.86841
3.924,24.88,-1.4863,2.9506
3.925,24.6561,-1.35434,2.86663
3.925,24.8812,-1.48523,2.94885
3.926,24.6571,-1.35387,2.86485
3.926,24.8825,-1.48415,2.94709
3.927,24.658,-1.3534,2.86307
3.927,24.8838,-1.48307,2.94533
3.928,24.6589,-1.35293,2.86129
3.928,24.885,-1.48199,2.94357
3.929,24.6598,-1.35245,2.85951
3.929,24.8863,-1.4809,2.94181
3.93,24.6607,-1.35197,2.85773
3.93,24.8875,-1.47981,2.94005
3.931,24.6617,-1.35149,2.85595
3.931,24.8888,-1.47872,2.93829
3.932,24.6626,-1.35101,2.85417
3.932,24.89,-1.47763,2.93653
3.933,24.6635,-1.35052,2.85238
3.933,24.8913,-1.47654,2.93476
3.934,24.6644,-1.35004,2.8506
3.934,24.8925,-1.47544,2.933
3.935,24.6653,-1.34954,2.84881
3.935,24.8938,-1.47433,2.93123
3.936,24.6662,-1.34905,2.84703
3.936,24.895,-1.47323,2.92946
3.937,24.6671,-1.34856,2.84524
3.937,24.8962,-1.47212,2.92769
3.938,24.6681,-1.34806,2.84346
3.938,24.8975,-1.47101,2.92592
3.939,24.669,-1.34756,2.84167
3.939,24.8987,-1.4699,2.92415
3.94,24.6699,-1.34705,2.83988
3.94,24.8999,-1.46879,2.92238
3.941,24.6708,-1.34655,2.83809
3.941,24.9012,-1.46767,2.9206
3.942,24.6717,-1.34604,2.8363
3.942,24.9024,-1.46655,2.91883
3.943,24.6726,-1.34553,2.83451
3.943,24.9036,-1.46543,2.91705
3.944,24.6735,-1.34501,2.83272
3.944,24.9048,-1.4643,2.91527
3.945,24.6744,-1.3445,2.83093
3.945,24.906,-1.46317,2.91349
3.946,24.6753,-1.34398,2.82914
3.946,24.9072,-1.46204,2.91171
3.947,24.6762,-1.34346,2.82734
3.947,24.9085,-1.46091,2.90993
3.948,24.6771,-1.34294,2.82555
3.948,24.9097,-1.45977,2.90815
3.949,24.678,-1.34241,2.82376
3.949,24.9109,-1.45863,2.90637
3.95,24.6789,-1.34188,2.82196
3.95,24.9121,-1.45749,2.90458
3.951,24.6798,-1.34135,2.82016
3.951,24.9133,-1.45635,2.90279
3.952,24.6807,-1.34082,2.81837
3.952,24.9145,-1.4552,2.90101
3.953,24.6816,-1.34028,2.81657
3.953,24.9157,-1.45405,2.89922
3.954,24.6825,-1.33974,2.81477
3.954,24.9168,-1.4529,2.89743
3.955,24.6834,-1.3392,2.81297
3.955,24.918,-1.45175,2.89564
3.956,24.6843,-1.33866,2.81118
3.956,24.9192,-1.45059,2.89385
3.957,24.6852,-1.33811,2.80937
3.957,24.9204,-1.44943,2.89205
3.958,24.6861,-1.33756,2.80757
3.958,24.9216,-1.44827,2.89026
3.959,24.687,-1.33701,2.80577
3.959,24.9227,-1.4471,2.88846
3.96,24.6878,-1.33645,2.80397
3.96,24.9239,-1.44593,2.88667
3.961,24.6887,-1.3359,2.80217
3.961,24.9251,-1.44476,2.88487
3.962,24.6896,-1.33534,2.80036
3.962,24.9263,-1.44359,2.88307
3.963,24.6905,-1.33478,2.79856
3.963,24.9274,-1.44242,2.88127
3.964,24.6914,-1.33421,2.79675
3.964,24.9286,-1.44124,2.87947
3.965,24.6923,-1.33364,2.79495
3.965,24.9297,-1.44006,2.87766
3.966,24.6932,-1.33307,2.79314
3.966,24.9309,-1.43888,2.87586
3.967,24.694,-1.3325,2.79133
3.967,24.9321,-1.43769,2.87405
3.968,24.6949,-1.33193,2.78953
3.968,24.9332,-1.4365,2.87225
3.969,24.6958,-1.33135,2.78772
3.969,24.9344,-1.43531,2.87044
3.97,24.6967,-1.33077,2.78591
3.97,24.9355,-1.43412,2.86863
3.971,24.6976,-1.33019,2.7841
3.971,24.9366,-1.43292,2.86682
3.972,24.6984,-1.3296,2.78229
3.972,24.9378,-1.43173,2.86501
3.973,24.6993,-1.32901,2.78048
3.973,24.9389,-1.43053,2.8632
3.974,24.7002,-1.32842,2.77866
3.974,24.9401,-1.42932,2.86138
3.975,24.7011,-1.32783,2.77685
3.975,24.9412,-1.42812,2.85957
3.976,24.7019,-1.32723,2.77504
3.976,24.9423,-1.42691,2.85775
3.977,24.7028,-1.32663,2.77322
3.977,24.9434,-1.4257,2.85593
3.978,24.7037,-1.32603,2.77141
3.978,24.9446,-1.42449,2.85412
3.979,24.7045,-1.32543,2.76959
3.979,24.9457,-1.42327,2.8523
3.98,24.7054,-1.32482,2.76777
3.98,24.9468,-1.42205,2.85048
3.981,24.7063,-1.32421,2.76595
3.981,24.9479,-1.42083,2.84865
3.982,24.7071,-1.3236,2.76414
3.982,24.949,-1.41961,2.84683
3.983,24.708,-1.32299,2.76232
3.983,24.9501,-1.41839,2.845
3.984,24.7089,-1.32237,2.7605
3.984,24.9512,-1.41716,2.84318
3.985,24.7097,-1.32175,2.75868
3.985,24.9523,-1.41593,2.84135
3.986,24.7106,-1.32113,2.75685
3.986,24.9534,-1.4147,2.83952
3.987,24.7115,-1.3205,2.75503
3.987,24.9545,-1.41346,2.83769
3.988,24.7123,-1.31987,2.75321
3.988,24.9556,-1.41223,2.83586
3.989,24.7132,-1.31924,2.75138
3.989,24.9567,-1.41099,2.83403
3.99,24.714,-1.31861,2.74956
3.99,24.9578,-1.40975,2.8322
3.991,24.7149,-1.31797,2.74773
3.991,24.9589,-1.4085,2.83036
3.992,24.7157,-1.31733,2.74591
3.992,24.96,-1.40725,2.82853
3.993,24.7166,-1.31669,2.74408
3.993,24.961,-1.40601,2.82669
3.994,24.7175,-1.31605,2.74225
3.994,24.9621,-1.40475,2.82485
3.995,24.7183,-1.3154,2.74042
3.995,24.9632,-1.4035,2.82301
3.996,24.7192,-1.31475,2.73859
3.996,24.9643,-1.40224,2.82117
3.997,24.72,-1.3141,2.73676
3.997,24.9653,-1.40099,2.81933
3.998,24.7208,-1.31344,2.73493
3.998,24.9664,-1.39973,2.81749
3.999,24.7217,-1.31279,2.7331
3.999,24.9675,-1.39846,2.81565
4,24.7225,-1.31213,2.73127
4,24.9685,-1.3972,2.8138
4.001,24.7234,-1.31146,2.72943
4.001,24.9696,-1.39593,2.81195
4.002,24.7242,-1.3108,2.7276
4.002,24.9706,-1.39466,2.81011
4.003,24.7251,-1.31013,2.72576
4.003,24.9717,-1.39339,2.80826
4.004,24.7259,-1.30946,2.72393
4.004,24.9727,-1.39211,2.80641
4.005,24.7267,-1.30878,2.72209
4.005,24.9738,-1.39083,2.80456
4.006,24.7276,-1.30811,2.72025
4.006,24.9748,-1.38956,2.8027
4.007,24.7284,-1.30743,2.71841
4.007,24.9758,-1.38827,2.80085
4.008,24.7292,-1.30675,2.71657
4.008,24.9769,-1.38699,2.799
4.009,24.7301,-1.30606,2.71473
4.009,24.9779,-1.3857,2.79714
4.01,24.7309,-1.30537,2.71289
4.01,24.9789,-1.38442,2.79528
4.011,24.7317,-1.30468,2.71105
4.011,24.98,-1.38312,2.79342
4.012,24.7326,-1.30399,2.70921
4.012,24.981,-1.38183,2.79156
4.013,24.7334,-1.30329,2.70736
4.013,24.982,-1.38054,2.7897
4.014,24.7342,-1.3026,2.70552
4.014,24.983,-1.37924,2.78784
4.015,24.7351,-1.30189,2.70368
4.015,24.9841,-1.37794,2.78598
4.016,24.7359,-1.30119,2.70183
4.016,24.9851,-1.37664,2.78411
4.017,24.7367,-1.30048,2.69998
4.017,24.9861,-1.37533,2.78225
4.018,24.7375,-1.29977,2.69813
4.018,24.9871,-1.37403,2.78038
4.019,24.7383,-1.29906,2.69629
4.019,24.9881,-1.37272,2.77851
4.02,24.7392,-1.29835,2.69444
4.02,24.9891,-1.37141,2.77664
4.021,24.74,-1.29763,2.69259
4.021,24.9901,-1.37009,2.77477
4.022,24.7408,-1.29691,2.69073
4.022,24.9911,-1.36878,2.7729
4.023,24.7416,-1.29619,2.68888
4.023,24.9921,-1.36746,2.77103
4.024,24.7424,-1.29546,2.68703
4.024,24.9931,-1.36614,2.76915
4.025,24.7432,-1.29473,2.68518
4.025,24.994,-1.36482,2.76728
4.026,24.744,-1.294,2.68332
4.026,24.995,-1.36349,2.7654
4.027,24.7449,-1.29327,2.68147
4.027,24.996,-1.36217,2.76352
4.028,24.7457,-1.29253,2.67961
4.028,24.997,-1.36084,2.76164
4.029,24.7465,-1.29179,2.67775
4.029,24.9979,-1.35951,2.75976
4.03,24.7473,-1.29105,2.67589
4.03,24.9989,-1.35817,2.75788
4.031,24.7481,-1.2903,2.67404
4.031,24.9999,-1.35684,2.756
4.032,24.7489,-1.28956,2.67218
4.032,25.0009,-1.3555,2.75412
4.033,24.7497,-1.2888,2.67032
4.033,25.0018,-1.35416,2.75223
4.034,24.7505,-1.28805,2.66845
4.034,25.0028,-1.35282,2.75035
4.035,24.7513,-1.28729,2.66659
4.035,25.0037,-1.35148,2.74846
4.036,24.7521,-1.28654,2.66473
4.036,25.0047,-1.35013,2.74657
4.037,24.7529,-1.28577,2.66286
4.037,25.0056,-1.34878,2.74468
4.038,24.7537,-1.28501,2.661
4.038,25.0066,-1.34743,2.74279
4.039,24.7544,-1.28424,2.65913
4.039,25.0075,-1.34608,2.7409
4.04,24.7552,-1.28347,2.65727
4.04,25.0085,-1.34472,2.739
4.041,24.756,-1.2827,2.6554
4.041,25.0094,-1.34337,2.73711
4.042,24.7568,-1.28192,2.65353
4.042,25.0103,-1.34201,2.73521
4.043,24.7576,-1.28115,2.65166
4.043,25.0113,-1.34065,2.73332
4.044,24.7584,-1.28037,2.64979
4.044,25.0122,-1.33928,2.73142
4.045,24.7592,-1.27958,2.64792
4.045,25.0131,-1.33792,2.72952
4.046,24.7599,-1.2788,2.64605
4.046,25.014,-1.33655,2.72762
4.047,24.7607,-1.27801,2.64417
4.047,25.015,-1.33518,2.72572
4.048,24.7615,-1.27721,2.6423
4.048,25.0159,-1.33381,2.72381
4.049,24.7623,-1.27642,2.64042
4.049,25.0168,-1.33244,2.72191
4.05,24.7631,-1.27562,2.63855
4.05,25.0177,-1.33106,2.72
4.051,24.7638,-1.27482,2.63667
4.051,25.0186,-1.32968,2.7181
4.052,24.7646,-1.27402,2.63479
4.052,25.0195,-1.3283,2.71619
4.053,24.7654,-1.27321,2.63292
4.053,25.0204,-1.32692,2.71428
4.054,24.7661,-1.2724,2.63104
4.054,25.0213,-1.32554,2.71237
4.055,24.7669,-1.27159,2.62916
4.055,25.0222,-1.32415,2.71046
4.056,24.7677,-1.27078,2.62728
4.056,25.0231,-1.32276,2.70855
4.057,24.7684,-1.26996,2.62539
4.057,25.024,-1.32137,2.70663
4.058,24.7692,-1.26914,2.62351
4.058,25.0249,-1.31998,2.70472
4.059,24.77,-1.26832,2.62163
4.059,25.0258,-1.31859,2.7028
4.06,24.7707,-1.26749,2.61974
4.06,25.0266,-1.31719,2.70088
4.061,24.7715,-1.26667,2.61786
4.061,25.0275,-1.31579,2.69897
4.062,24.7722,-1.26584,2.61597
4.062,25.0284,-1.31439,2.69705
4.063,24.773,-1.265,2.61408
4.063,25.0293,-1.31299,2.69512
4.064,24.7737,-1.26417,2.61219
4.064,25.0301,-1.31159,2.6932
4.065,24.7745,-1.26333,2.6103
4.065,25.031,-1.31018,2.69128
4.066,24.7752,-1.26248,2.60841
4.066,25.0319,-1.30877,2.68936
4.067,24.776,-1.26164,2.60652
4.067,25.0327,-1.30736,2.68743
4.068,24.7767,-1.26079,2.60463
4.068,25.0336,-1.30595,2.6855
4.069,24.7775,-1.25994,2.60274
4.069,25.0344,-1.30453,2.68357
4.07,24.7782,-1.25909,2.60084
4.07,25.0353,-1.30312,2.68165
4.071,24.779,-1.25823,2.59895
4.071,25.0361,-1.3017,2.67972
4.072,24.7797,-1.25738,2.59705
4.072,25.037,-1.30028,2.67778
4.073,24.7804,-1.25652,2.59515
4.073,25.0378,-1.29886,2.67585
4.074,24.7812,-1.25565,2.59326
4.074,25.0387,-1.29743,2.67392
4.075,24.7819,-1.25478,2.59136
4.075,25.0395,-1.29601,2.67198
4.076,24.7826,-1.25392,2.58946
4.076,25.0403,-1.29458,2.67005
4.077,24.7834,-1.25304,2.58756
4.077,25.0412,-1.29315,2.66811
4.078,24.7841,-1.25217,2.58565
4.078,25.042,-1.29172,2.66617
4.079,24.7848,-1.25129,2.58375
4.079,25.0428,-1.29028,2.66423
4.08,24.7855,-1.25041,2.58185
4.08,25.0436,-1.28885,2.66229
4.081,24.7863,-1.24953,2.57994
4.081,25.0445,-1.28741,2.66035
4.082,24.787,-1.24864,2.57804
4.082,25.0453,-1.28597,2.6584
4.083,24.7877,-1.24775,2.57613
4.083,25.0461,-1.28453,2.65646
4.084,24.7884,-1.24686,2.57422
4.084,25.0469,-1.28308,2.65451
4.085,24.7891,-1.24597,2.57232
4.085,25.0477,-1.28164,2.65257
4.086,24.7899,-1.24507,2.57041
4.086,25.0485,-1.28019,2.65062
4.087,24.7906,-1.24417,2.5685
4.087,25.0493,-1.27874,2.64867
4.088,24.7913,-1.24327,2.56659
4.088,25.0501,-1.27729,2.64672
4.089,24.792,-1.24236,2.56467
4.089,25.0509,-1.27583,2.64477
4.09,24.7927,-1.24146,2.56276
4.09,25.0517,-1.27438,2.64281
4.091,24.7934,-1.24055,2.56085
4.091,25.0525,-1.27292,2.64086
4.092,24.7941,-1.23963,2.55893
4.092,25.0532,-1.27146,2.63891
4.093,24.7948,-1.23872,2.55702
4.093,25.054,-1.27,2.63695
4.094,24.7955,-1.2378,2.5551
4.094,25.0548,-1.26854,2.63499
4.095,24.7962,-1.23688,2.55318
4.095,25.0556,-1.26707,2.63303
4.096,24.7969,-1.23595,2.55126
4.096,25.0564,-1.26561,2.63107
4.097,24.7976,-1.23502,2.54934
4.097,25.0571,-1.26414,2.62911
4.098,24.7983,-1.23409,2.54742
4.098,25.0579,-1.26267,2.62715
4.099,24.799,-1.23316,2.5455
4.099,25.0587,-1.2612,2.62519
4.1,24.7997,-1.23223,2.54358
4.1,25.0594,-1.25972,2.62322
4.101,24.8004,-1.23129,2.54165
4.101,25.0602,-1.25825,2.62126
4.102,24.8011,-1.23035,2.53973
4.102,25.0609,-1.25677,2.61929
4.103,24.8017,-1.22941,2.5378
4.103,25.0617,-1.25529,2.61732
4.104,24.8024,-1.22846,2.53588
4.104,25.0624,-1.25381,2.61535
4.105,24.8031,-1.22751,2.53395
4.105,25.0632,-1.25232,2.61338
4.106,24.8038,-1.22656,2.53202
4.106,25.0639,-1.25084,2.61141
4.107,24.8045,-1.22561,2.53009
4.107,25.0646,-1.24935,2.60944
4.108,24.8051,-1.22465,2.52816
4.108,25.0654,-1.24786,2.60747
4.109,24.8058,-1.22369,2.52623
4.109,25.0661,-1.24637,2.60549
4.11,24.8065,-1.22273,2.5243
4.11,25.0668,-1.24488,2.60352
4.111,24.8072,-1.22176,2.52236
4.111,25.0676,-1.24339,2.60154
4.112,24.8078,-1.22079,2.52043
4.112,25.0683,-1.24189,2.59956
4.113,24.8085,-1.21982,2.51849
4.113,25.069,-1.24039,2.59758
4.114,24.8091,-1.21885,2.51656
4.114,25.0697,-1.23889,2.5956
4.115,24.8098,-1.21787,2.51462
4.115,25.0705,-1.23739,2.59362
4.116,24.8105,-1.2169,2.51268
4.116,25.0712,-1.23589,2.59164
4.117,24.8111,-1.21591,2.51074
4.117,25.0719,-1.23438,2.58965
4.118,24.8118,-1.21493,2.5088
4.118,25.0726,-1.23287,2.58767
4.119,24.8124,-1.21394,2.50686
4.119,25.0733,-1.23137,2.58568
4.12,24.8131,-1.21295,2.50492
4.12,25.074,-1.22985,2.58369
4.121,24.8137,-1.21196,2.50297
4.121,25.0747,-1.22834,2.5817
4.122,24.8144,-1.21097,2.50103
4.122,25.0754,-1.22683,2.57971
4.123,24.815,-1.20997,2.49908
4.123,25.0761,-1.22531,2.57772
4.124,24.8157,-1.20897,2.49714
4.124,25.0768,-1.22379,2.57573
4.125,24.8163,-1.20797,2.49519
4.125,25.0774,-1.22227,2.57374
4.126,24.817,-1.20696,2.49324
4.126,25.0781,-1.22075,2.57174
4.127,24.8176,-1.20595,2.49129
4.127,25.0788,-1.21923,2.56975
4.128,24.8182,-1.20494,2.48934
4.128,25.0795,-1.21771,2.56775
4.129,24.8189,-1.20393,2.48739
4.129,25.0801,-1.21618,2.56575
4.13,24.8195,-1.20291,2.48544
4.13,25.0808,-1.21465,2.56375
4.131,24.8201,-1.20189,2.48348
4.131,25.0815,-1.21312,2.56175
4.132,24.8208,-1.20087,2.48153
4.132,25.0821,-1.21159,2.55975
4.133,24.8214,-1.19985,2.47957
4.133,25.0828,-1.21005,2.55775
4.134,24.822,-1.19882,2.47762
4.134,25.0835,-1.20852,2.55575
4.135,24.8226,-1.19779,2.47566
4.135,25.0841,-1.20698,2.55374
4.136,24.8232,-1.19676,2.4737
4.136,25.0848,-1.20544,2.55174
4.137,24.8239,-1.19573,2.47174
4.137,25.0854,-1.2039,2.54973
4.138,24.8245,-1.19469,2.46978
4.138,25.0861,-1.20236,2.54772
4.139,24.8251,-1.19365,2.46782
4.139,25.0867,-1.20082,2.54571
4.14,24.8257,-1.19261,2.46586
4.14,25.0873,-1.19927,2.5437
4.141,24.8263,-1.19156,2.4639
4.141,25.088,-1.19772,2.54169
4.142,24.8269,-1.19051,2.46193
4.142,25.0886,-1.19617,2.53968
4.143,24.8275,-1.18946,2.45997
4.143,25.0892,-1.19462,2.53766
4.144,24.8281,-1.18841,2.458
4.144,25.0899,-1.19307,2.53565
4.145,24.8287,-1.18735,2.45603
4.145,25.0905,-1.19152,2.53363
4.146,24.8293,-1.18629,2.45406
4.146,25.0911,-1.18996,2.53162
4.147,24.8299,-1.18523,2.45209
4.147,25.0917,-1.1884,2.5296
4.148,24.8305,-1.18417,2.45012
4.148,25.0923,-1.18684,2.52758
4.149,24.8311,-1.1831,2.44815
4.149,25.093,-1.18528,2.52556
4.15,24.8317,-1.18203,2.44618
4.15,25.0936,-1.18372,2.52354
4.151,24.8323,-1.18096,2.44421
4.151,25.0942,-1.18215,2.52151
4.152,24.8329,-1.17989,2.44223
4.152,25.0948,-1.18059,2.51949
4.153,24.8335,-1.17881,2.44026
4.153,25.0954,-1.17902,2.51747
4.154,24.8341,-1.17773,2.43828
4.154,25.096,-1.17745,2.51544
4.155,24.8346,-1.17665,2.4363
